age,job,marital,education,default,housing,loan,duration,voicemail,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,services,single,high.school,no,no,no,111,no,-1.8,92.893,-46.2,1.244,5099.1,no
26,management,single,university.degree,unknown,yes,no,124,no,1.4,93.918,-42.7,4.962,5228.1,no
37,technician,single,professional.course,no,yes,no,347,yes,-0.1,93.2,-42,4.021,5195.8,no
29,self-employed,married,basic.6y,unknown,yes,no,32,yes,1.1,93.994,-36.4,4.857,5191,no
54,blue-collar,married,basic.4y,no,no,no,50,no,-1.8,92.893,-46.2,1.299,5099.1,no
35,technician,married,university.degree,no,no,no,224,yes,-2.9,92.201,-31.4,0.869,5076.2,no
41,technician,single,professional.course,no,yes,no,175,no,-1.8,92.893,-46.2,1.291,5099.1,no
31,technician,married,professional.course,no,no,no,258,yes,1.1,93.994,-36.4,4.855,5191,no
30,admin.,married,university.degree,no,no,no,514,no,1.4,93.444,-36.1,4.963,5228.1,no
43,technician,married,professional.course,no,yes,no,166,yes,-0.1,93.2,-42,4.153,5195.8,no
31,blue-collar,married,professional.course,no,no,no,70,yes,1.4,94.465,-41.8,4.961,5228.1,no
33,admin.,single,university.degree,no,yes,no,166,no,-3.4,92.431,-26.9,0.74,5017.5,yes
30,management,divorced,university.degree,no,no,yes,164,no,1.1,93.994,-36.4,4.857,5191,no
47,admin.,single,university.degree,no,no,no,429,no,1.4,93.444,-36.1,4.963,5228.1,no
32,services,married,professional.course,no,yes,no,146,no,-1.8,92.893,-46.2,1.291,5099.1,no
49,management,married,university.degree,unknown,yes,no,182,yes,1.4,93.918,-42.7,4.962,5228.1,no
41,technician,married,high.school,no,yes,no,145,yes,1.4,94.465,-41.8,4.959,5228.1,no
60,blue-collar,married,professional.course,no,no,no,59,no,1.1,93.994,-36.4,4.857,5191,no
42,services,married,high.school,no,yes,no,274,yes,-1.8,93.075,-47.1,1.405,5099.1,no
39,services,married,high.school,no,yes,no,328,no,-1.8,93.876,-40,0.683,5008.7,yes
52,admin.,married,unknown,no,no,no,331,yes,1.4,93.444,-36.1,4.963,5228.1,no
29,blue-collar,married,basic.6y,no,yes,no,108,yes,-1.8,92.893,-46.2,1.266,5099.1,no
40,blue-collar,single,professional.course,no,yes,no,498,no,1.4,93.918,-42.7,4.962,5228.1,no
30,services,married,high.school,no,no,no,147,yes,1.1,93.994,-36.4,4.864,5191,no
38,admin.,married,high.school,no,no,no,275,no,-1.8,92.893,-46.2,1.334,5099.1,no
37,admin.,married,high.school,no,no,no,316,yes,1.1,93.994,-36.4,4.857,5191,no
60,blue-collar,divorced,basic.4y,unknown,no,no,105,unknown,1.4,93.918,-42.7,4.963,5228.1,no
26,blue-collar,single,basic.9y,no,yes,no,200,no,1.4,93.918,-42.7,4.96,5228.1,no
37,management,married,university.degree,no,no,no,288,yes,1.4,94.465,-41.8,4.961,5228.1,no
56,services,married,high.school,unknown,no,yes,90,yes,1.1,93.994,-36.4,4.857,5191,no
44,technician,married,high.school,no,yes,yes,390,no,1.4,93.444,-36.1,4.966,5228.1,no
46,admin.,married,high.school,no,no,no,318,no,-1.8,92.893,-46.2,1.313,5099.1,no
59,admin.,married,university.degree,no,no,no,85,no,-0.1,93.798,-40.4,4.968,5195.8,yes
52,services,married,high.school,no,yes,no,607,no,1.4,93.444,-36.1,4.963,5228.1,no
40,technician,divorced,professional.course,no,no,no,279,no,1.4,93.444,-36.1,4.965,5228.1,no
44,services,married,high.school,no,yes,no,40,yes,1.4,94.465,-41.8,4.959,5228.1,no
35,management,married,university.degree,no,yes,no,121,yes,-0.1,93.2,-42,4.191,5195.8,no
33,technician,married,professional.course,no,no,no,335,no,1.4,93.444,-36.1,4.966,5228.1,no
38,blue-collar,married,basic.4y,no,yes,no,130,yes,-1.8,92.893,-46.2,1.266,5099.1,no
53,entrepreneur,married,basic.4y,no,yes,yes,398,yes,-1.8,93.749,-34.6,0.644,5008.7,yes
56,unemployed,divorced,high.school,no,yes,no,267,no,1.1,93.994,-36.4,4.859,5191,no
48,blue-collar,married,high.school,no,yes,no,128,yes,1.4,93.444,-36.1,4.964,5228.1,no
45,admin.,divorced,high.school,no,yes,no,800,yes,1.4,93.918,-42.7,4.962,5228.1,no
56,admin.,married,university.degree,unknown,no,no,213,no,1.1,93.994,-36.4,4.857,5191,no
48,management,married,university.degree,no,yes,no,294,yes,-3.4,92.431,-26.9,0.74,5017.5,yes
62,admin.,married,high.school,no,no,no,163,yes,-1.8,92.843,-50,1.52,5099.1,yes
24,services,single,high.school,no,no,no,1150,yes,1.4,93.918,-42.7,4.958,5228.1,yes
33,admin.,single,high.school,no,no,no,87,yes,-3.4,92.431,-26.9,0.731,5017.5,no
49,technician,divorced,professional.course,no,yes,no,361,yes,-1.8,93.369,-34.8,0.635,5008.7,no
54,housemaid,married,professional.course,no,no,no,187,yes,-3.4,92.431,-26.9,0.739,5017.5,no
57,technician,divorced,university.degree,no,no,yes,187,yes,1.4,94.465,-41.8,4.961,5228.1,no
31,admin.,single,high.school,no,no,no,89,yes,-0.1,93.2,-42,4.021,5195.8,no
51,admin.,married,university.degree,no,yes,no,147,no,1.4,93.918,-42.7,4.963,5228.1,no
35,admin.,single,basic.4y,unknown,no,no,95,no,1.1,93.994,-36.4,4.857,5191,no
50,technician,single,university.degree,no,yes,no,634,no,-1.8,93.749,-34.6,0.644,5008.7,yes
30,admin.,single,university.degree,no,yes,no,83,no,-2.9,92.201,-31.4,0.881,5076.2,no
30,blue-collar,married,basic.9y,no,yes,no,245,yes,1.4,93.918,-42.7,4.962,5228.1,no
32,blue-collar,married,basic.6y,unknown,no,no,630,yes,-1.8,92.893,-46.2,1.281,5099.1,no
45,blue-collar,single,high.school,unknown,yes,no,8,yes,-1.8,92.893,-46.2,1.244,5099.1,no
46,admin.,divorced,high.school,no,yes,no,372,yes,-2.9,92.963,-40.8,1.26,5076.2,yes
48,blue-collar,married,basic.4y,no,no,no,984,yes,1.4,94.465,-41.8,4.865,5228.1,no
31,entrepreneur,single,university.degree,no,no,no,1855,yes,-0.1,93.2,-42,4.076,5195.8,no
40,technician,married,university.degree,no,yes,yes,133,no,-1.8,92.893,-46.2,1.25,5099.1,no
56,blue-collar,unknown,basic.4y,no,no,no,422,no,-1.8,93.075,-47.1,1.405,5099.1,no
42,technician,married,professional.course,no,no,no,377,no,-1.8,92.893,-46.2,1.264,5099.1,yes
57,admin.,divorced,university.degree,no,no,no,5,yes,-0.1,93.2,-42,4.663,5195.8,no
47,technician,married,professional.course,unknown,no,no,261,yes,1.1,93.994,-36.4,4.859,5191,no
36,technician,married,university.degree,no,yes,yes,101,no,-1.8,92.893,-46.2,1.264,5099.1,no
53,services,married,high.school,no,no,no,429,yes,1.1,93.994,-36.4,4.859,5191,no
58,self-employed,married,basic.9y,no,no,no,83,yes,1.4,93.444,-36.1,4.965,5228.1,no
36,blue-collar,married,basic.9y,no,unknown,unknown,95,yes,-0.1,93.2,-42,4.153,5195.8,no
35,admin.,single,university.degree,no,yes,no,143,yes,-1.8,92.893,-46.2,1.266,5099.1,no
34,blue-collar,married,basic.9y,unknown,yes,no,266,unknown,1.4,94.465,-41.8,4.961,5228.1,no
41,admin.,married,basic.6y,no,no,no,1203,no,-1.8,93.075,-47.1,1.479,5099.1,yes
30,unknown,married,professional.course,no,no,no,399,yes,-1.8,92.893,-46.2,1.354,5099.1,no
30,technician,single,professional.course,no,yes,no,129,yes,1.4,93.444,-36.1,4.964,5228.1,no
37,services,single,high.school,no,yes,no,227,no,1.1,93.994,-36.4,4.856,5191,no
53,services,married,basic.9y,no,yes,no,723,no,1.4,93.918,-42.7,4.955,5228.1,no
34,services,unknown,high.school,no,yes,yes,369,yes,-1.8,92.893,-46.2,1.344,5099.1,no
28,admin.,single,university.degree,no,yes,no,119,yes,-1.8,92.893,-46.2,1.25,5099.1,no
29,entrepreneur,single,university.degree,no,no,no,347,no,1.4,94.465,-41.8,4.958,5228.1,no
44,admin.,married,university.degree,no,yes,no,358,no,-0.1,93.2,-42,4.021,5195.8,no
56,retired,married,high.school,no,yes,yes,308,yes,-2.9,92.469,-33.6,1.059,5076.2,yes
31,services,single,high.school,no,no,no,16,no,1.4,93.918,-42.7,4.968,5228.1,no
40,blue-collar,single,basic.9y,no,yes,no,128,no,1.4,94.465,-41.8,4.865,5228.1,no
47,blue-collar,married,high.school,no,yes,yes,72,no,-1.8,92.893,-46.2,1.313,5099.1,no
37,management,single,university.degree,no,no,no,107,yes,-1.8,92.893,-46.2,1.344,5099.1,no
57,retired,married,university.degree,no,yes,no,768,yes,1.1,93.994,-36.4,4.856,5191,no
37,blue-collar,single,professional.course,no,no,no,94,yes,1.4,93.444,-36.1,4.964,5228.1,no
52,self-employed,single,basic.4y,unknown,yes,no,61,yes,1.1,93.994,-36.4,4.86,5191,no
34,admin.,single,university.degree,no,no,yes,78,yes,1.4,93.444,-36.1,4.964,5228.1,no
43,services,married,high.school,no,no,yes,262,no,1.1,93.994,-36.4,4.857,5191,no
34,blue-collar,single,unknown,no,no,no,98,yes,-1.8,93.369,-34.8,0.636,5008.7,no
49,admin.,married,university.degree,no,no,no,163,no,-0.1,93.2,-42,4.153,5195.8,no
25,admin.,single,high.school,no,yes,no,54,yes,1.4,94.465,-41.8,4.962,5228.1,no
38,services,married,high.school,no,no,yes,74,yes,1.4,93.918,-42.7,4.968,5228.1,no
40,unemployed,divorced,high.school,no,no,yes,257,yes,1.4,94.465,-41.8,4.866,5228.1,no
31,technician,single,university.degree,no,no,no,259,yes,-0.1,93.2,-42,4.153,5195.8,no
29,technician,married,professional.course,no,no,no,64,yes,1.1,93.994,-36.4,4.857,5191,no
57,admin.,married,university.degree,no,yes,no,73,no,1.4,93.918,-42.7,4.962,5228.1,no
38,management,married,university.degree,no,no,no,525,yes,-1.8,92.893,-46.2,1.313,5099.1,no
48,admin.,single,university.degree,no,yes,no,210,yes,-0.1,93.2,-42,4.12,5195.8,no
32,admin.,single,university.degree,no,no,no,823,no,1.4,93.444,-36.1,4.965,5228.1,yes
30,self-employed,married,university.degree,no,yes,no,103,no,-3.4,92.379,-29.8,0.771,5017.5,no
52,retired,divorced,basic.4y,unknown,yes,yes,26,yes,1.4,94.465,-41.8,4.961,5228.1,no
34,services,divorced,high.school,no,no,no,66,no,-1.8,92.893,-46.2,1.25,5099.1,no
60,blue-collar,married,basic.4y,no,yes,no,347,no,-1.1,94.767,-50.8,1.035,4963.6,no
37,technician,married,professional.course,no,no,no,96,yes,1.4,94.465,-41.8,4.961,5228.1,no
47,technician,divorced,high.school,no,yes,no,56,no,1.4,93.444,-36.1,4.964,5228.1,no
57,admin.,married,unknown,no,yes,no,391,no,-3,92.713,-33,0.706,5023.5,yes
28,admin.,married,university.degree,no,yes,no,226,no,-1.7,94.027,-38.3,0.898,4991.6,no
61,admin.,married,university.degree,unknown,yes,no,1076,yes,-2.9,92.963,-40.8,1.26,5076.2,yes
33,admin.,married,university.degree,no,yes,no,165,yes,-1.8,92.893,-46.2,1.266,5099.1,yes
36,technician,married,professional.course,no,no,no,183,no,1.4,94.465,-41.8,4.959,5228.1,no
53,services,married,basic.9y,unknown,yes,no,9,yes,1.4,94.465,-41.8,4.959,5228.1,no
36,blue-collar,married,unknown,no,no,no,837,no,1.1,93.994,-36.4,4.859,5191,no
31,self-employed,married,university.degree,no,yes,yes,464,yes,1.4,94.465,-41.8,4.865,5228.1,no
44,management,divorced,basic.9y,unknown,yes,no,73,no,1.4,94.465,-41.8,4.96,5228.1,no
37,blue-collar,married,basic.9y,no,yes,no,271,yes,-1.8,92.893,-46.2,1.327,5099.1,no
32,technician,single,university.degree,no,yes,yes,93,yes,1.4,93.444,-36.1,4.965,5228.1,no
44,blue-collar,married,high.school,unknown,yes,no,73,no,1.1,93.994,-36.4,4.857,5191,no
29,management,single,university.degree,no,yes,no,468,no,-1.8,92.893,-46.2,1.313,5099.1,no
37,management,divorced,unknown,no,no,yes,74,no,-0.1,93.2,-42,4.191,5195.8,no
48,retired,married,basic.4y,unknown,no,yes,780,no,1.4,93.918,-42.7,4.962,5228.1,no
33,services,single,university.degree,no,yes,no,252,yes,-1.1,94.601,-49.5,0.977,4963.6,yes
38,blue-collar,married,basic.6y,unknown,yes,no,258,yes,1.4,94.465,-41.8,4.864,5228.1,no
41,blue-collar,married,basic.4y,unknown,no,no,197,no,-1.8,93.075,-47.1,1.405,5099.1,no
57,housemaid,married,basic.4y,no,yes,no,381,yes,1.4,93.918,-42.7,4.966,5228.1,no
35,blue-collar,married,basic.9y,no,no,no,15,no,1.4,94.465,-41.8,4.959,5228.1,no
34,blue-collar,married,basic.9y,no,yes,no,210,yes,-1.8,93.075,-47.1,1.405,5099.1,no
50,entrepreneur,married,basic.9y,no,yes,no,82,yes,1.4,94.465,-41.8,4.967,5228.1,no
49,management,married,university.degree,no,no,no,289,no,-1.8,93.075,-47.1,1.41,5099.1,no
28,blue-collar,married,basic.9y,no,no,no,549,yes,-1.8,92.893,-46.2,1.334,5099.1,no
53,admin.,single,unknown,unknown,no,no,183,no,1.4,93.918,-42.7,4.961,5228.1,no
52,admin.,married,professional.course,no,yes,yes,139,yes,-1.7,94.215,-40.3,0.893,4991.6,no
35,admin.,single,professional.course,unknown,yes,no,352,unknown,1.1,93.994,-36.4,4.857,5191,no
65,technician,married,professional.course,no,no,no,263,no,-1.1,94.199,-37.5,0.879,4963.6,no
26,blue-collar,married,basic.9y,no,yes,no,77,yes,-1.8,93.075,-47.1,1.41,5099.1,no
56,blue-collar,divorced,basic.9y,no,yes,yes,123,yes,1.4,93.918,-42.7,4.962,5228.1,no
39,housemaid,married,basic.9y,no,yes,no,150,no,-0.1,93.2,-42,4.021,5195.8,no
23,admin.,single,high.school,no,yes,no,34,no,1.4,93.918,-42.7,4.96,5228.1,no
32,admin.,single,university.degree,no,no,no,159,no,1.4,93.444,-36.1,4.968,5228.1,no
35,admin.,single,university.degree,no,yes,no,789,no,-2.9,92.201,-31.4,0.883,5076.2,no
50,management,married,university.degree,no,no,no,650,no,1.4,93.918,-42.7,4.962,5228.1,no
52,management,married,professional.course,no,unknown,unknown,135,yes,1.1,93.994,-36.4,4.855,5191,no
58,retired,divorced,university.degree,no,yes,no,83,yes,1.1,93.994,-36.4,4.858,5191,no
37,blue-collar,divorced,professional.course,no,yes,no,75,no,-0.1,93.2,-42,4.076,5195.8,no
34,admin.,single,university.degree,no,no,no,169,yes,-3.4,92.649,-30.1,0.714,5017.5,yes
54,technician,married,professional.course,no,yes,no,150,yes,1.1,93.994,-36.4,4.858,5191,no
60,admin.,married,university.degree,no,no,no,133,no,-2.9,92.201,-31.4,0.861,5076.2,no
30,blue-collar,married,basic.9y,no,yes,no,219,yes,1.4,93.918,-42.7,4.962,5228.1,no
34,blue-collar,married,basic.9y,no,no,no,234,yes,-1.8,93.075,-47.1,1.41,5099.1,no
30,blue-collar,married,high.school,no,yes,no,32,no,1.4,94.465,-41.8,4.96,5228.1,no
43,blue-collar,married,basic.9y,unknown,yes,no,226,yes,1.1,93.994,-36.4,4.864,5191,no
37,blue-collar,married,basic.4y,no,yes,no,164,yes,-1.8,92.893,-46.2,1.334,5099.1,no
34,technician,married,high.school,no,no,no,347,yes,-1.8,92.893,-46.2,1.299,5099.1,no
30,admin.,married,high.school,no,unknown,unknown,104,yes,-3.4,92.649,-30.1,0.714,5017.5,no
31,technician,married,basic.6y,no,yes,no,51,yes,-0.1,93.2,-42,4.076,5195.8,no
41,services,married,high.school,no,yes,no,314,yes,-1.8,92.893,-46.2,1.281,5099.1,yes
48,admin.,married,university.degree,no,no,no,298,yes,-0.1,93.2,-42,4.076,5195.8,no
21,student,single,high.school,no,no,no,328,yes,-3.4,92.431,-26.9,0.739,5017.5,yes
42,admin.,married,unknown,no,no,no,221,no,1.1,93.994,-36.4,4.857,5191,no
38,blue-collar,married,basic.6y,no,yes,no,226,no,1.4,93.918,-42.7,4.963,5228.1,no
42,self-employed,married,university.degree,no,yes,no,1002,no,1.1,93.994,-36.4,4.857,5191,no
40,technician,married,professional.course,unknown,yes,no,105,no,1.1,93.994,-36.4,4.86,5191,no
33,admin.,married,university.degree,no,no,no,286,yes,-1.7,94.055,-39.8,0.761,4991.6,no
37,admin.,divorced,university.degree,unknown,yes,no,230,yes,-1.8,92.893,-46.2,1.244,5099.1,no
37,blue-collar,married,high.school,unknown,no,no,26,yes,1.1,93.994,-36.4,4.856,5191,no
38,blue-collar,single,high.school,no,no,no,141,yes,-1.8,93.369,-34.8,0.655,5008.7,yes
52,management,divorced,university.degree,no,no,no,578,yes,-0.1,93.2,-42,4.191,5195.8,no
44,technician,single,professional.course,no,yes,no,95,yes,1.4,93.444,-36.1,4.963,5228.1,no
38,technician,single,high.school,no,no,no,152,no,1.1,93.994,-36.4,4.857,5191,no
24,services,single,high.school,no,yes,no,453,no,1.4,94.465,-41.8,4.962,5228.1,no
32,technician,single,professional.course,no,yes,yes,234,no,1.4,93.918,-42.7,4.968,5228.1,no
32,services,married,high.school,no,no,no,162,yes,1.1,93.994,-36.4,4.857,5191,no
44,services,married,unknown,no,no,yes,151,yes,-2.9,92.963,-40.8,1.26,5076.2,yes
39,services,single,university.degree,unknown,yes,no,43,no,-0.1,93.2,-42,4.076,5195.8,no
57,blue-collar,married,basic.4y,unknown,yes,no,153,yes,1.4,93.918,-42.7,4.962,5228.1,no
50,admin.,married,university.degree,no,yes,no,160,yes,-1.8,93.075,-47.1,1.4,5099.1,yes
50,services,married,basic.4y,unknown,yes,no,507,yes,1.1,93.994,-36.4,4.857,5191,yes
36,management,married,university.degree,unknown,yes,yes,508,yes,1.4,93.444,-36.1,4.964,5228.1,no
40,services,divorced,high.school,no,no,no,155,unknown,1.4,94.465,-41.8,4.959,5228.1,no
47,blue-collar,married,basic.6y,no,yes,yes,93,yes,1.1,93.994,-36.4,4.855,5191,no
36,student,single,unknown,unknown,yes,no,567,no,-1.8,92.893,-46.2,1.244,5099.1,no
33,admin.,single,high.school,no,yes,no,167,yes,1.4,93.444,-36.1,4.963,5228.1,no
27,admin.,single,high.school,no,yes,no,112,yes,1.4,93.918,-42.7,4.96,5228.1,no
60,retired,married,university.degree,unknown,no,no,430,yes,1.4,93.444,-36.1,4.97,5228.1,no
37,entrepreneur,married,university.degree,unknown,yes,no,215,yes,-0.1,93.2,-42,4.191,5195.8,no
35,management,married,high.school,no,yes,no,159,yes,-0.1,93.2,-42,4.153,5195.8,no
49,admin.,married,basic.4y,no,yes,no,43,yes,-1.8,92.893,-46.2,1.281,5099.1,no
40,admin.,divorced,university.degree,no,no,no,192,yes,1.4,93.918,-42.7,4.963,5228.1,no
43,blue-collar,married,basic.9y,unknown,yes,no,545,yes,-1.8,92.893,-46.2,1.344,5099.1,no
47,admin.,married,university.degree,no,no,no,470,no,-1.7,94.027,-38.3,0.9,4991.6,yes
33,management,married,university.degree,no,no,no,191,no,1.4,93.444,-36.1,4.965,5228.1,no
40,admin.,single,high.school,no,no,no,97,no,1.4,94.465,-41.8,4.967,5228.1,no
58,blue-collar,married,basic.4y,unknown,yes,no,86,no,1.4,93.918,-42.7,4.96,5228.1,no
46,technician,divorced,professional.course,no,yes,no,387,yes,1.4,93.918,-42.7,4.961,5228.1,no
38,blue-collar,married,basic.6y,no,yes,no,221,yes,1.1,93.994,-36.4,4.858,5191,no
47,services,divorced,high.school,no,no,no,421,yes,1.1,93.994,-36.4,4.856,5191,no
59,admin.,married,professional.course,no,yes,yes,1241,yes,1.4,93.444,-36.1,4.964,5228.1,no
35,services,married,basic.9y,no,no,yes,98,yes,1.4,94.465,-41.8,4.958,5228.1,no
29,admin.,single,university.degree,no,yes,no,112,yes,1.4,93.444,-36.1,4.963,5228.1,no
50,management,married,professional.course,no,yes,no,381,no,-0.1,93.2,-42,4.021,5195.8,no
39,management,divorced,university.degree,no,yes,no,10,no,-0.1,93.2,-42,4.076,5195.8,no
32,admin.,single,professional.course,no,no,yes,6,no,-1.8,92.893,-46.2,1.25,5099.1,no
31,technician,married,university.degree,no,no,yes,125,yes,1.1,93.994,-36.4,4.857,5191,no
24,services,married,high.school,no,yes,no,298,yes,1.4,94.465,-41.8,4.96,5228.1,no
41,services,married,high.school,unknown,yes,yes,31,no,1.4,94.465,-41.8,4.961,5228.1,no
22,services,single,high.school,no,yes,no,94,yes,-2.9,92.963,-40.8,1.26,5076.2,no
28,self-employed,single,university.degree,no,no,no,373,yes,-2.9,92.963,-40.8,1.266,5076.2,no
41,admin.,married,basic.9y,no,yes,no,120,yes,1.4,93.918,-42.7,4.962,5228.1,no
36,blue-collar,married,basic.9y,unknown,no,no,218,yes,1.4,93.918,-42.7,4.963,5228.1,no
53,admin.,divorced,university.degree,no,yes,no,228,unknown,-1.8,93.369,-34.8,0.65,5008.7,no
28,entrepreneur,married,basic.4y,unknown,yes,no,143,no,1.1,93.994,-36.4,4.859,5191,no
62,management,divorced,high.school,no,no,no,405,yes,-2.9,92.201,-31.4,0.861,5076.2,yes
52,admin.,divorced,university.degree,unknown,yes,yes,201,yes,1.4,93.918,-42.7,4.962,5228.1,no
28,admin.,divorced,university.degree,no,yes,no,1148,no,-1.8,92.893,-46.2,1.327,5099.1,yes
29,blue-collar,single,basic.6y,no,no,no,69,no,-0.1,93.2,-42,4.021,5195.8,no
39,blue-collar,divorced,basic.9y,no,yes,no,182,yes,1.1,93.994,-36.4,4.856,5191,no
39,technician,single,university.degree,unknown,no,yes,125,yes,-3.4,92.431,-26.9,0.72,5017.5,yes
60,admin.,married,professional.course,no,yes,no,571,no,-1.8,93.075,-47.1,1.365,5099.1,yes
33,technician,married,professional.course,no,yes,no,390,no,-1.8,92.893,-46.2,1.354,5099.1,no
32,blue-collar,married,basic.6y,no,no,yes,188,yes,-0.1,93.2,-42,4.12,5195.8,no
49,self-employed,married,professional.course,no,yes,no,214,no,1.1,93.994,-36.4,4.856,5191,no
31,admin.,married,high.school,no,no,no,469,no,1.1,93.994,-36.4,4.857,5191,no
27,housemaid,married,high.school,no,yes,no,189,no,1.4,93.918,-42.7,4.963,5228.1,no
38,services,married,high.school,no,no,no,186,yes,-1.8,93.075,-47.1,1.384,5099.1,no
31,admin.,married,university.degree,no,no,no,112,yes,1.4,93.444,-36.1,4.968,5228.1,no
40,management,single,high.school,no,no,no,94,yes,1.4,93.918,-42.7,4.963,5228.1,no
28,admin.,married,high.school,no,yes,no,254,yes,-3.4,92.649,-30.1,0.715,5017.5,yes
56,admin.,married,high.school,no,no,no,276,yes,-3.4,92.379,-29.8,0.778,5017.5,no
35,admin.,single,university.degree,no,no,no,330,no,1.4,93.918,-42.7,4.963,5228.1,no
56,management,married,basic.9y,no,yes,yes,62,yes,-0.1,93.2,-42,4.021,5195.8,no
35,technician,divorced,professional.course,no,yes,no,536,no,1.4,93.444,-36.1,4.966,5228.1,no
46,admin.,divorced,basic.9y,no,yes,no,275,yes,-1.8,92.893,-46.2,1.313,5099.1,no
32,blue-collar,married,basic.9y,no,yes,yes,230,yes,-1.8,92.893,-46.2,1.334,5099.1,no
45,services,single,unknown,no,no,no,541,yes,-1.8,93.075,-47.1,1.405,5099.1,yes
34,management,divorced,basic.6y,unknown,yes,no,271,yes,1.1,93.994,-36.4,4.855,5191,no
56,housemaid,divorced,basic.4y,no,yes,no,212,yes,-0.1,93.2,-42,4.076,5195.8,no
39,technician,single,professional.course,no,no,no,617,no,1.4,93.918,-42.7,4.96,5228.1,yes
24,unknown,single,university.degree,no,yes,no,74,yes,-2.9,92.963,-40.8,1.262,5076.2,no
50,management,single,university.degree,no,yes,no,184,yes,1.1,93.994,-36.4,4.855,5191,no
43,unemployed,divorced,basic.9y,no,no,no,398,no,1.4,93.918,-42.7,4.962,5228.1,no
